월(Monthly),구분,시군구,미분양현황
2019-09,강원,홍천군,14
2019-09,강원,횡성군,308
2019-09,강원,영월군,311
2019-09,강원,평창군,9
2019-09,강원,정선군,123
2019-09,강원,철원군,0
2019-09,강원,화천군,0
2019-09,강원,양구군,0
2019-09,강원,인제군,227
2019-09,강원,고성군,548
2019-09,강원,양양군,271
2019-09,충북,계,2,554
2019-09,충북,청주시,1,443
2019-09,충북,충주시,0
2019-09,충북,제천시,210
2019-09,충북,보은군,332
2019-09,충북,옥천군,160
2019-09,충북,영동군,23
2019-09,충북,증평군,0
2019-09,충북,진천군,127
2019-09,충북,괴산군,0
2019-09,충북,음성군,259
2019-09,충북,단양군,0
2019-09,충남,계,6,429
2019-09,충남,천안시,1,020
2019-09,충남,공주시,277
2019-09,충남,보령시,332
2019-09,충남,아산시,471
2019-09,충남,서산시,1,568
2019-09,충남,논산시,243
2019-09,충남,계룡시,142
2019-09,충남,당진시,1,213
2019-09,충남,금산군,0
2019-09,충남,부여군,381
2019-09,충남,서천군,354
2019-09,충남,청양군,0
2019-09,충남,홍성군,30
2019-09,충남,예산군,210
2019-09,충남,태안군,188
2019-09,세종,계,0
2019-09,세종,세종시,0
2019-09,전북,계,1,198
2019-09,전북,전주시,288
2019-09,전북,군산시,359
2019-09,전북,익산시,160
2019-09,전북,정읍시,8
2019-09,전북,남원시,30
2019-09,전북,김제시,90
2019-09,전북,완주군,219
2019-09,전북,진안군,0
2019-09,전북,무주군,0
2019-09,전북,장수군,0
2019-09,전북,임실군,27
2019-09,전북,순창군,17
2019-09,전북,고창군,0
2019-09,전북,부안군,0
2019-09,전남,계,1,875
2019-09,전남,목포시,272
2019-09,전남,여수시,0
2019-09,전남,순천시,156
2019-09,전남,나주시,0
2019-09,전남,광양시,318
2019-09,전남,담양군,0
2019-09,전남,곡성군,0
2019-09,전남,구례군,22
2019-09,전남,고흥군,18
2019-09,전남,보성군,0
2019-09,전남,화순군,0
2019-09,전남,장흥군,20
2019-09,전남,강진군,64
2019-09,전남,해남군,115
2019-09,전남,영암군,694
2019-09,전남,무안군,185
2019-09,전남,함평군,3
2019-09,전남,영광군,0
2019-09,전남,장성군,0
2019-09,전남,완도군,
2019-09,전남,진도군,8
2019-09,전남,신안군,0
2019-09,경북,계,6,919
2019-09,경북,포항시,975
2019-09,경북,경주시,1,773
2019-09,경북,김천시,1,151
2019-09,경북,안동시,476
2019-09,경북,구미시,731
2019-09,경북,영주시,0
2019-09,경북,영천시,676
2019-09,경북,상주시,210
2019-09,경북,문경시,0
2019-09,경북,경산시,378
2019-09,경북,군위군,0
2019-09,경북,의성군,0
2019-09,경북,청송군,0
2019-09,경북,영양군,0
2019-09,경북,영덕군,0
2019-09,경북,청도군,65
2019-09,경북,고령군,0
2019-09,경북,성주군,35
2019-09,경북,칠곡군,58
2019-09,경북,예천군,391
2019-09,경북,봉화군,0
2019-09,경북,울진군,0
2019-09,경북,울릉군,0
2019-09,경남,계,13,903
2019-09,경남,창원시,5,875
2019-09,경남,진주시,450
2019-09,경남,통영시,1,494
2019-09,경남,사천시,637
2019-09,경남,김해시,1,900
2019-09,경남,밀양시,440
2019-09,경남,거제시,1,762
2019-09,경남,양산시,1,277
2019-09,경남,의령군,1
2019-09,경남,함안군,0
2019-09,경남,창녕군,32
2019-09,경남,고성군,0
2019-09,경남,남해군,0
2019-09,경남,하동군,7
2019-09,경남,산청군,19
2019-09,경남,함양군,5
2019-09,경남,거창군,4
2019-09,경남,합천군,0
2019-09,제주,계,1,161
2019-09,제주,제주시,426
2019-09,제주,서귀포시,735
2019-10,서울,계,191
2019-10,서울,종로구,
2019-10,서울,중구,
2019-10,서울,용산구,
2019-10,서울,성동구,3
2019-10,서울,광진구,10
2019-10,서울,동대문구,
2019-10,서울,중랑구,
2019-10,서울,성북구,
2019-10,서울,강북구,
2019-10,서울,도봉구,18
2019-10,서울,노원구,
2019-10,서울,은평구,
2019-10,서울,서대문구,
2019-10,서울,마포구,
2019-10,서울,양천구,3
2019-10,서울,강서구,
2019-10,서울,구로구,
2019-10,서울,금천구,
2019-10,서울,영등포구,
2019-10,서울,동작구,
2019-10,서울,관악구,
2019-10,서울,서초구,16
2019-10,서울,강남구,
2019-10,서울,송파구,7
2019-10,서울,강동구,134
2019-10,부산,계,4,380
2019-10,부산,중구,0
2019-10,부산,서구,199
2019-10,부산,동구,287
2019-10,부산,영도구,521
2019-10,부산,부산진구,1,232
2019-10,부산,동래구,38
2019-10,부산,남구,56
2019-10,부산,북구,278
2019-10,부산,해운대구,51
2019-10,부산,사하구,428
2019-10,부산,금정구,208
2019-10,부산,강서구,141
2019-10,부산,연제구,114
2019-10,부산,수영구,38
2019-10,부산,사상구,203
2019-10,부산,기장군,586
2019-10,대구,계,1,362
2019-10,대구,중구,84
2019-10,대구,동구,251
2019-10,대구,서구,0
2019-10,대구,남구,0
2019-10,대구,북구,125
2019-10,대구,수성구,51
2019-10,대구,달서구,44
2019-10,대구,달성군,807
2019-10,인천,계,836
2019-10,인천,중구,437
2019-10,인천,남동구,90
2019-10,인천,서구,18
2019-10,인천,연수구,0
2019-10,인천,미추홀구,239
2019-10,인천,동구,0
2019-10,인천,부평구,23
2019-10,인천,계양구,29
2019-10,인천,강화군,0
2019-10,인천,옹진군,0
2019-10,광주,계,95
2019-10,광주,동구,0
2019-10,광주,서구,0
2019-10,광주,남구,8
2019-10,광주,북구,71
2019-10,광주,광산구,16
2019-10,대전,계,935
2019-10,대전,동구,38
2019-10,대전,중구,163
2019-10,대전,서구,386
2019-10,대전,유성구,348
2019-10,대전,대덕구,0
2019-10,울산,계,1,012
2019-10,울산,중구,68
2019-10,울산,남구,329
2019-10,울산,동구,99
2019-10,울산,북구,283
2019-10,울산,울주군,233
2019-10,경기,계,6,976
2019-10,경기,수원시,2
2019-10,경기,성남시,0
2019-10,경기,의정부시,210
2019-10,경기,안양시,43
2019-10,경기,부천시,18
2019-10,경기,광명시,0
2019-10,경기,평택시,2,227
2019-10,경기,동두천시,90
2019-10,경기,안산시,74
2019-10,경기,고양시,336
2019-10,경기,과천시,2
2019-10,경기,구리시,43
2019-10,경기,남양주시,347
2019-10,경기,오산시,67
2019-10,경기,시흥시,286
2019-10,경기,군포시,0
2019-10,경기,의왕시,0
2019-10,경기,하남시,20
2019-10,경기,용인시,117
2019-10,경기,파주시,71
2019-10,경기,이천시,283
2019-10,경기,안성시,1,007
2019-10,경기,김포시,36
2019-10,경기,양주시,7
2019-10,경기,여주시,125
2019-10,경기,화성시,1,043
2019-10,경기,광주시,193
2019-10,경기,연천군,16
2019-10,경기,포천시,31
2019-10,경기,가평군,210
2019-10,경기,양평군,72
2019-10,강원,계,7,382
2019-10,강원,춘천시,950
2019-10,강원,원주시,2,983
2019-10,강원,강릉시,510
2019-10,강원,동해시,832
2019-10,강원,태백시,32
2019-10,강원,속초시,327
2019-10,강원,삼척시,18
2019-10,강원,홍천군,14
2019-10,강원,횡성군,303
2019-10,강원,영월군,308
2019-10,강원,평창군,9
2019-10,강원,정선군,122
2019-10,강원,철원군,0
2019-10,강원,화천군,0
2019-10,강원,양구군,0
2019-10,강원,인제군,220
2019-10,강원,고성군,486
2019-10,강원,양양군,268
2019-10,충북,계,2,576
2019-10,충북,청주시,1,589
2019-10,충북,충주시,0
2019-10,충북,제천시,210
2019-10,충북,보은군,332
2019-10,충북,옥천군,143
2019-10,충북,영동군,23
2019-10,충북,증평군,0
2019-10,충북,진천군,114
2019-10,충북,괴산군,0
2019-10,충북,음성군,165
2019-10,충북,단양군,0
2019-10,충남,계,5,906
2019-10,충남,천안시,568
2019-10,충남,공주시,342
2019-10,충남,보령시,308
2019-10,충남,아산시,472
2019-10,충남,서산시,1,484
2019-10,충남,논산시,243
2019-10,충남,계룡시,141
2019-10,충남,당진시,1,194
2019-10,충남,금산군,0
2019-10,충남,부여군,381
2019-10,충남,서천군,337
2019-10,충남,청양군,0
2019-10,충남,홍성군,31
2019-10,충남,예산군,205
2019-10,충남,태안군,200
2019-10,세종,계,0
2019-10,세종,세종시,0
2019-10,전북,계,1,077
2019-10,전북,전주시,280
2019-10,전북,군산시,317
2019-10,전북,익산시,91
2019-10,전북,정읍시,7
2019-10,전북,남원시,29
2019-10,전북,김제시,88
2019-10,전북,완주군,221
2019-10,전북,진안군,0
2019-10,전북,무주군,0
2019-10,전북,장수군,0
2019-10,전북,임실군,27
2019-10,전북,순창군,17
2019-10,전북,고창군,0
2019-10,전북,부안군,0
2019-10,전남,계,2,081
2019-10,전남,목포시,537
2019-10,전남,여수시,0
2019-10,전남,순천시,138
2019-10,전남,나주시,0
2019-10,전남,광양시,309
2019-10,전남,담양군,0
2019-10,전남,곡성군,0
2019-10,전남,구례군,22
2019-10,전남,고흥군,18
2019-10,전남,보성군,0
2019-10,전남,화순군,0
2019-10,전남,장흥군,12
2019-10,전남,강진군,64
2019-10,전남,해남군,116
2019-10,전남,영암군,688
2019-10,전남,무안군,168
2019-10,전남,함평군,1
2019-10,전남,영광군,0
2019-10,전남,장성군,0
2019-10,전남,완도군,0
2019-10,전남,진도군,8
2019-10,전남,신안군,0
2019-10,경북,계,6,684
2019-10,경북,포항시,787
2019-10,경북,경주시,1,753
2019-10,경북,김천시,1,151
2019-10,경북,안동시,433
2019-10,경북,구미시,682
2019-10,경북,영주시,0
2019-10,경북,영천시,667
2019-10,경북,상주시,314
2019-10,경북,문경시,0
2019-10,경북,경산시,448
2019-10,경북,군위군,0
2019-10,경북,의성군,0
2019-10,경북,청송군,0
2019-10,경북,영양군,0
2019-10,경북,영덕군,0
2019-10,경북,청도군,53
2019-10,경북,고령군,0
2019-10,경북,성주군,30
2019-10,경북,칠곡군,41
2019-10,경북,예천군,325
2019-10,경북,봉화군,0
2019-10,경북,울진군,0
2019-10,경북,울릉군,0
2019-10,경남,계,13,489
2019-10,경남,창원시,5,865
2019-10,경남,진주시,448
2019-10,경남,통영시,1,489
2019-10,경남,사천시,599
2019-10,경남,김해시,1,833
2019-10,경남,밀양시,440
2019-10,경남,거제시,1,735
2019-10,경남,양산시,1,012
2019-10,경남,의령군,1
2019-10,경남,함안군,0
2019-10,경남,창녕군,32
2019-10,경남,고성군,0
2019-10,경남,남해군,0
2019-10,경남,하동군,7
2019-10,경남,산청군,19
2019-10,경남,함양군,5
2019-10,경남,거창군,4
2019-10,경남,합천군,0
2019-10,제주,계,1,116
2019-10,제주,제주시,399
2019-10,제주,서귀포시,717
2019-11,서울,계,176
2019-11,서울,종로구,
2019-11,서울,중구,
2019-11,서울,용산구,
2019-11,서울,성동구,3
2019-11,서울,광진구,7
2019-11,서울,동대문구,
2019-11,서울,중랑구,
2019-11,서울,성북구,
2019-11,서울,강북구,
2019-11,서울,도봉구,17
2019-11,서울,노원구,
2019-11,서울,은평구,
2019-11,서울,서대문구,
2019-11,서울,마포구,
2019-11,서울,양천구,3
2019-11,서울,강서구,
2019-11,서울,구로구,
2019-11,서울,금천구,
2019-11,서울,영등포구,
2019-11,서울,동작구,
2019-11,서울,관악구,
2019-11,서울,서초구,16
2019-11,서울,강남구,
2019-11,서울,송파구,7
2019-11,서울,강동구,123
2019-11,부산,계,2,884
2019-11,부산,중구,
2019-11,부산,서구,123
2019-11,부산,동구,258
2019-11,부산,영도구,168
2019-11,부산,부산진구,696
2019-11,부산,동래구,20
2019-11,부산,남구,51
2019-11,부산,북구,249
2019-11,부산,해운대구,49
2019-11,부산,사하구,364
2019-11,부산,금정구,200
2019-11,부산,강서구,141
2019-11,부산,연제구,1
2019-11,부산,수영구,22
2019-11,부산,사상구,229
2019-11,부산,기장군,313
2019-11,대구,계,1,236
2019-11,대구,중구,37
2019-11,대구,동구,218
2019-11,대구,서구,
2019-11,대구,남구,
2019-11,대구,북구,7
2019-11,대구,수성구,249
2019-11,대구,달서구,26
2019-11,대구,달성군,699
2019-11,인천,계,839
2019-11,인천,중구,267
2019-11,인천,남동구,101
2019-11,인천,서구,96
2019-11,인천,연수구,6
2019-11,인천,미추홀구,239
2019-11,인천,동구,
2019-11,인천,부평구,34
2019-11,인천,계양구,96
2019-11,인천,강화군,
2019-11,인천,옹진군,
2019-11,광주,계,180
2019-11,광주,동구,
2019-11,광주,서구,
2019-11,광주,남구,8
2019-11,광주,북구,58
2019-11,광주,광산구,114
2019-11,대전,계,879
2019-11,대전,동구,38
2019-11,대전,중구,163
2019-11,대전,서구,332
2019-11,대전,유성구,346
2019-11,대전,대덕구,
2019-11,울산,계,1,365
2019-11,울산,중구,48
2019-11,울산,남구,328
2019-11,울산,동구,476
2019-11,울산,북구,280
2019-11,울산,울주군,233
2019-11,경기,계,7,300
2019-11,경기,수원시,2
2019-11,경기,성남시,
2019-11,경기,의정부시,361
2019-11,경기,안양시,175
2019-11,경기,부천시,8
2019-11,경기,광명시,
2019-11,경기,평택시,1,619
2019-11,경기,동두천시,74
2019-11,경기,안산시,74
2019-11,경기,고양시,292
2019-11,경기,과천시,
2019-11,경기,구리시,43
2019-11,경기,남양주시,300
2019-11,경기,오산시,38
2019-11,경기,시흥시,267
2019-11,경기,군포시,
2019-11,경기,의왕시,
2019-11,경기,하남시,20
2019-11,경기,용인시,109
2019-11,경기,파주시,9
2019-11,경기,이천시,333
2019-11,경기,안성시,963
2019-11,경기,김포시,36
2019-11,경기,양주시,1,142
2019-11,경기,여주시,124
2019-11,경기,화성시,823
2019-11,경기,광주시,193
2019-11,경기,연천군,16
2019-11,경기,포천시,40
2019-11,경기,가평군,202
2019-11,경기,양평군,37
2019-11,강원,계,7,120
2019-11,강원,춘천시,849
2019-11,강원,원주시,2,701
2019-11,강원,강릉시,485
2019-11,강원,동해시,786
2019-11,강원,태백시,17
2019-11,강원,속초시,323
2019-11,강원,삼척시,278
2019-11,강원,홍천군,14
2019-11,강원,횡성군,291
2019-11,강원,영월군,303
2019-11,강원,평창군,9
2019-11,강원,정선군,122
2019-11,강원,철원군,
2019-11,강원,화천군,
2019-11,강원,양구군,
2019-11,강원,인제군,209
2019-11,강원,고성군,469
2019-11,강원,양양군,264
2019-11,충북,계,2,216
2019-11,충북,청주시,1,292
2019-11,충북,충주시,
2019-11,충북,제천시,202
2019-11,충북,보은군,332
2019-11,충북,옥천군,129
2019-11,충북,영동군,23
2019-11,충북,증평군,
2019-11,충북,진천군,103
2019-11,충북,괴산군,
2019-11,충북,음성군,135
2019-11,충북,단양군,
2019-11,충남,계,5,895
2019-11,충남,천안시,378
2019-11,충남,공주시,342
2019-11,충남,보령시,287
2019-11,충남,아산시,476
2019-11,충남,서산시,1,409
2019-11,충남,논산시,243
2019-11,충남,계룡시,135
2019-11,충남,당진시,1,481
2019-11,충남,금산군,
2019-11,충남,부여군,381
2019-11,충남,서천군,337
2019-11,충남,청양군,
2019-11,충남,홍성군,30
2019-11,충남,예산군,203
2019-11,충남,태안군,193
2019-11,세종,계,0
2019-11,세종,세종시,0
2019-11,전북,계,987
2019-11,전북,전주시,305
2019-11,전북,군산시,131
2019-11,전북,익산시,171
2019-11,전북,정읍시,5
2019-11,전북,남원시,29
2019-11,전북,김제시,81
2019-11,전북,완주군,221
2019-11,전북,진안군,
2019-11,전북,무주군,
2019-11,전북,장수군,
2019-11,전북,임실군,27
2019-11,전북,순창군,17
2019-11,전북,고창군,
2019-11,전북,부안군,
2019-11,전남,계,1,930
2019-11,전남,목포시,514
2019-11,전남,여수시,
2019-11,전남,순천시,137
2019-11,전남,나주시,
2019-11,전남,광양시,230
2019-11,전남,담양군,
2019-11,전남,곡성군,
2019-11,전남,구례군,22
2019-11,전남,고흥군,18
2019-11,전남,보성군,
2019-11,전남,화순군,
2019-11,전남,장흥군,6
2019-11,전남,강진군,61
2019-11,전남,해남군,115
2019-11,전남,영암군,681
2019-11,전남,무안군,144
2019-11,전남,함평군,1
2019-11,전남,영광군,
2019-11,전남,장성군,
2019-11,전남,완도군,
2019-11,전남,진도군,1
2019-11,전남,신안군,
2019-11,경북,계,6,406
2019-11,경북,포항시,723
2019-11,경북,경주시,1,730
2019-11,경북,김천시,1,151
2019-11,경북,안동시,388
2019-11,경북,구미시,625
2019-11,경북,영주시,
2019-11,경북,영천시,664
2019-11,경북,상주시,307
2019-11,경북,문경시,
2019-11,경북,경산시,411
2019-11,경북,군위군,
2019-11,경북,의성군,
2019-11,경북,청송군,
2019-11,경북,영양군,
2019-11,경북,영덕군,
2019-11,경북,청도군,53
2019-11,경북,고령군,
2019-11,경북,성주군,19
2019-11,경북,칠곡군,33
2019-11,경북,예천군,302
2019-11,경북,봉화군,
2019-11,경북,울진군,
2019-11,경북,울릉군,
2019-11,경남,계,13,060
2019-11,경남,창원시,5,845
2019-11,경남,진주시,447
2019-11,경남,통영시,1,515
2019-11,경남,사천시,577
2019-11,경남,김해시,1,694
2019-11,경남,밀양시,429
2019-11,경남,거제시,1,747
2019-11,경남,양산시,738
2019-11,경남,의령군,1
2019-11,경남,함안군,
2019-11,경남,창녕군,32
2019-11,경남,고성군,
2019-11,경남,남해군,
2019-11,경남,하동군,7
2019-11,경남,산청군,19
2019-11,경남,함양군,5
2019-11,경남,거창군,4
2019-11,경남,합천군,
2019-11,제주,계,1,088
2019-11,제주,제주시,392
2019-11,제주,서귀포시,696
2019-12,서울,계,151
2019-12,서울,종로구,
2019-12,서울,중구,
2019-12,서울,용산구,
2019-12,서울,성동구,3
2019-12,서울,광진구,7
2019-12,서울,동대문구,
2019-12,서울,중랑구,
2019-12,서울,성북구,
2019-12,서울,강북구,
2019-12,서울,도봉구,15
2019-12,서울,노원구,
2019-12,서울,은평구,
2019-12,서울,서대문구,
2019-12,서울,마포구,
2019-12,서울,양천구,3
2019-12,서울,강서구,
2019-12,서울,구로구,
2019-12,서울,금천구,
2019-12,서울,영등포구,
2019-12,서울,동작구,
2019-12,서울,관악구,0
